"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"art","art","NOUN","Number=Sing","nmod","solution","solution","NOUN",1,"art solution"
"art","art","NOUN","Number=Sing","obj","used","use","VERB",75,"art use"
"art","art","NOUN","Number=Sing","nmod","ultimate","ultimate","NOUN",4,"art ultimate"
"art","art","NOUN","Number=Sing","obl","turn","turn","VERB",93,"art turn"
"art","art","NOUN","Number=Sing","obl","persuade","persuade","VERB",1,"art persuade"
"arts","art","NOUN","Number=Plur","obl","arguing","argue","VERB",1,"art argue"
"arts","art","NOUN","Number=Plur","nsubj","more","more","ADJ",1,"art more"
"arts","art","NOUN","Number=Plur","obj","teaching","teache","VERB",14,"art teache"
"arts","art","NOUN","Number=Plur","obj","started","start","VERB",2,"art start"
"arts","art","NOUN","Number=Plur","obj","needs","need","VERB",1,"art need"
"arts","art","NOUN","Number=Plur","obl","go","go","VERB",33,"art go"
"arts","art","NOUN","Number=Plur","obj","fighting","fight","VERB",9,"art fight"
"art","art","NOUN","Number=Sing","nsubj","sports","sport","NOUN",1,"art sport"
"art","art","NOUN","Number=Sing","nsubj","possible","possible","ADJ",1,"art possible"
"band","band","NOUN","Number=Sing","obl","powered","powere","VERB",1,"band powere"
"band","band","NOUN","Number=Sing","obl","exchange","exchange","VERB",1,"band exchange"
"radio","radio","NOUN","Number=Sing","obl","hold","hold","VERB",14,"radio hold"
"art","art","NOUN","Number=Sing","obj","print","print","VERB",1,"art print"
"bands","band","NOUN","Number=Plur","nsubj","removals","removals","NOUN",1,"band removals"
"art","art","NOUN","Number=Sing","obl","em","em","VERB",27,"art em"
"band","band","NOUN","Number=Sing","nsubj","confronted","confront","VERB",4,"band confront"
"bands","band","NOUN","Number=Plur","obj","flush","flush","VERB",4,"band flush"
"band","band","NOUN","Number=Sing","nsubj","armed","armed","ADJ",6,"band armed"
"radio","radio","NOUN","Number=Sing","nmod","producer","producer","NOUN",6,"radio producer"
"radio","radio","NOUN","Number=Sing","obl","called","call","VERB",89,"radio call"
"band","band","NOUN","Number=Sing","nsubj","reseal","reseal","VERB",2,"band reseal"
"concerts","concert","NOUN","Number=Plur","nsubj","sell","sell","VERB",1,"concert sell"
"concert","concert","NOUN","Number=Sing","obj","call","call","VERB",24,"concert call"
"concert","concert","NOUN","Number=Sing","obl","wouldn","wouldn","VERB",3,"concert wouldn"
"radio","radio","NOUN","Number=Sing","obl","true","true","ADJ",10,"radio true"
"radio","radio","NOUN","Number=Sing","obl","walk","walk","VERB",19,"radio walk"
"radio","radio","NOUN","Number=Sing","nsubj","getting","get","VERB",7,"radio get"
"concert","concert","NOUN","Number=Sing","obl","slept","sleep","VERB",31,"concert sleep"
"art","art","NOUN","Number=Sing","obj","gets","get","VERB",24,"art get"
"art","art","NOUN","Number=Sing","obl","talking","talk","VERB",137,"art talk"
"radio","radio","NOUN","Number=Sing","obl","informed","inform","VERB",16,"radio inform"
"radio","radio","NOUN","Number=Sing","nsubj","won","win","VERB",49,"radio win"
"art","art","NOUN","Number=Sing","obj","ÿÿfor","ÿÿfor","VERB",1,"art ÿÿfor"
"art","art","NOUN","Number=Sing","nmod","pieces","piece","NOUN",193,"art piece"
"art","art","NOUN","Number=Sing","nmod","touch","touch","NOUN",14,"art touch"
"band","band","NOUN","Number=Sing","obl","sit","sit","VERB",48,"band sit"
"art","art","NOUN","Number=Sing","nmod","message","message","NOUN",8,"art message"
"band","band","NOUN","Number=Sing","nsubj","singing","singe","VERB",34,"band singe"
"radio","radio","NOUN","Number=Sing","nsubj","hop","hop","NOUN",1,"radio hop"
"art","art","NOUN","Number=Sing","obl","have","have","VERB",85,"art have"
"art","art","NOUN","Number=Sing","obl","write","write","VERB",23,"art write"
"art","art","NOUN","Number=Sing","obl","has","have","VERB",10,"art have"
"concert","concert","NOUN","Number=Sing","obj","played","play","VERB",67,"concert play"
"concerts","concert","NOUN","Number=Plur","obj","playing","play","VERB",11,"concert play"
"concert","concert","NOUN","Number=Sing","obj","play","play","VERB",191,"concert play"
"band","band","NOUN","Number=Sing","obj","seeing","see","VERB",97,"band see"
"arts","art","NOUN","Number=Plur","nsubj","aspire","aspire","VERB",10,"art aspire"
"art","art","NOUN","Number=Sing","nmod","lessons","lesson","NOUN",27,"art lesson"
"art","art","NOUN","Number=Sing","obj","pursue","pursue","VERB",34,"art pursue"
"band","band","NOUN","Number=Sing","obj","cover","cover","VERB",85,"band cover"
"art","art","NOUN","Number=Sing","nmod","word","word","NOUN",22,"art word"
"art","art","NOUN","Number=Sing","nmod","lesson","lesson","NOUN",18,"art lesson"
"band","band","NOUN","Number=Sing","nmod","femmes","femme","NOUN",1,"band femme"
"band","band","NOUN","Number=Sing","obl","wondering","wonder","VERB",1,"band wonder"
"radio","radio","NOUN","Number=Sing","obl","encounter","encounter","VERB",1,"radio encounter"
"art","art","NOUN","Number=Sing","nsubj","poisoned","poisone","VERB",1,"art poisone"
"art","art","NOUN","Number=Sing","nsubj","pissed","piss","VERB",1,"art piss"
"concerts","concert","NOUN","Number=Plur","nmod","kind","kind","NOUN",14,"concert kind"
"concert","concert","NOUN","Number=Sing","obj","gave","give","VERB",104,"concert give"
"concert","concert","NOUN","Number=Sing","nmod","kind","kind","NOUN",53,"concert kind"
"concert","concert","NOUN","Number=Sing","nsubj","nice","nice","ADJ",6,"concert nice"
"concerts","concert","NOUN","Number=Plur","obl","make","make","VERB",9,"concert make"
"band","band","NOUN","Number=Sing","obl","run","run","VERB",40,"band run"
"radio","radio","NOUN","Number=Sing","nsubj","clearest","clearest","ADJ",3,"radio clearest"
"concert","concert","NOUN","Number=Sing","obl","invite","invite","VERB",54,"concert invite"
"band","band","NOUN","Number=Sing","nsubj","didn","didn","VERB",6,"band didn"
"art","art","NOUN","Number=Sing","obl","play","play","VERB",14,"art play"
"band","band","NOUN","Number=Sing","obl","write","write","VERB",7,"band write"
"bands","band","NOUN","Number=Plur","nsubj","come","come","VERB",29,"band come"
"band","band","NOUN","Number=Sing","obj","take","take","VERB",146,"band take"
"art","art","NOUN","Number=Sing","obl","feel","feel","VERB",26,"art feel"
"art","art","NOUN","Number=Sing","obl","ended","end","VERB",3,"art end"
"band","band","NOUN","Number=Sing","nsubj","wonder","wonder","VERB",1,"band wonder"
"radio","radio","NOUN","Number=Sing","nmod","smear","smear","NOUN",4,"radio smear"
"radio","radio","NOUN","Number=Sing","nmod","jazz","jazz","NOUN",52,"radio jazz"
"concert","concert","NOUN","Number=Sing","nmod","shirt","shirt","NOUN",9,"concert shirt"
"concert","concert","NOUN","Number=Sing","nmod","footage","footage","NOUN",7,"concert footage"
"radio","radio","NOUN","Number=Sing","nmod","attack","attack","NOUN",1,"radio attack"
"radio","radio","NOUN","Number=Sing","nsubj","am","be","NOUN",7,"radio be"
"radio","radio","NOUN","Number=Sing","nmod","talks","talk","NOUN",17,"radio talk"
"art","art","NOUN","Number=Sing","obj","capture","capture","VERB",1,"art capture"
"art","art","NOUN","Number=Sing","obl","expert","expert","ADJ",12,"art expert"
"art","art","NOUN","Number=Sing","nmod","worl","worl","NOUN",1,"art worl"
"art","art","NOUN","Number=Sing","obl","sell","sell","VERB",56,"art sell"
"radio","radio","NOUN","Number=Sing","obj","repeat","repeat","VERB",5,"radio repeat"
"radio","radio","NOUN","Number=Sing","obj","destroyed","destroy","VERB",26,"radio destroy"
"concerts","concert","NOUN","Number=Plur","nmod","sex","sex","NOUN",2,"concert sex"
"radio","radio","NOUN","Number=Sing","obj","wasn","wasn","VERB",17,"radio wasn"
"band","band","NOUN","Number=Sing","obj","practice","practice","VERB",2,"band practice"
"arts","art","NOUN","Number=Plur","obj","remembered","remembe","VERB",1,"art remembe"
"band","band","NOUN","Number=Sing","obj","meets","meet","VERB",1,"band meet"
"band","band","NOUN","Number=Sing","nmod","star","star","NOUN",44,"band star"
"art","art","NOUN","Number=Sing","nmod","anatomy","anatomy","NOUN",7,"art anatomy"
"art","art","NOUN","Number=Sing","nmod","experience","experience","NOUN",23,"art experience"
"band","band","NOUN","Number=Sing","nmod","u2","u2","NOUN",2,"band u2"
"band","band","NOUN","Number=Sing","obl","had","have","VERB",50,"band have"
"concert","concert","NOUN","Number=Sing","obj","organizing","organi","VERB",3,"concert organi"
"band","band","NOUN","Number=Sing","obl","guarantee","guarantee","VERB",2,"band guarantee"
"concerts","concert","NOUN","Number=Plur","obl","got","get","VERB",20,"concert get"
"concerts","concert","NOUN","Number=Plur","obj","brought","bring","VERB",2,"concert bring"
"band","band","NOUN","Number=Sing","nmod","doubt","doubt","NOUN",2,"band doubt"
"concert","concert","NOUN","Number=Sing","obl","talking","talk","VERB",32,"concert talk"
"concert","concert","NOUN","Number=Sing","obj","bring","bring","VERB",6,"concert bring"
"art","art","NOUN","Number=Sing","obj","release","release","VERB",4,"art release"
"art","art","NOUN","Number=Sing","obl","releasing","release","VERB",3,"art release"
"radio","radio","NOUN","Number=Sing","obl","communicating","communicate","VERB",19,"radio communicate"
"radio","radio","NOUN","Number=Sing","nmod","click","click","NOUN",6,"radio click"
"radio","radio","NOUN","Number=Sing","nmod","cullen","cullen","NOUN",6,"radio cullen"
"arts","art","NOUN","Number=Plur","nmod","book","book","NOUN",10,"art book"
"art","art","NOUN","Number=Sing","obl","captured","capture","VERB",15,"art capture"
"band","band","NOUN","Number=Sing","obj","support","support","VERB",43,"band support"
"bands","band","NOUN","Number=Plur","obj","switched","switch","VERB",11,"band switch"
"concert","concert","NOUN","Number=Sing","obl","don","don","NOUN",23,"concert don"
"art","art","NOUN","Number=Sing","obj","place","place","VERB",3,"art place"
"radio","radio","NOUN","Number=Sing","nmod","journalism","journalism","NOUN",1,"radio journalism"
"radio","radio","NOUN","Number=Sing","obj","watch","watch","VERB",23,"radio watch"
"band","band","NOUN","Number=Sing","obl","playing","play","VERB",622,"band play"
"radio","radio","NOUN","Number=Sing","obj","replaced","replace","VERB",6,"radio replace"
"band","band","NOUN","Number=Sing","obj","filmed","film","VERB",1,"band film"
"radio","radio","NOUN","Number=Sing","obj","seems","seem","VERB",3,"radio seem"
"arts","art","NOUN","Number=Plur","obl","send","send","VERB",7,"art send"
"art","art","NOUN","Number=Sing","nmod","bit","bit","NOUN",58,"art bit"
"concert","concert","NOUN","Number=Sing","obl","plotting","plott","VERB",7,"concert plott"
"art","art","NOUN","Number=Sing","obj","taught","teach","VERB",164,"art teach"
"art","art","NOUN","Number=Sing","obj","'t","'t","VERB",17,"art 't"
"art","art","NOUN","Number=Sing","obj","werert","werert","VERB",1,"art werert"
"radio","radio","NOUN","Number=Sing","obl","air","air","VERB",10,"radio air"
"art","art","NOUN","Number=Sing","nsubj","off","off","NOUN",6,"art off"
"radio","radio","NOUN","Number=Sing","obl","programmes","programme","VERB",1,"radio programme"
"band","band","NOUN","Number=Sing","nsubj","owes","owe","VERB",1,"band owe"
"band","band","NOUN","Number=Sing","nmod","reigns","reign","NOUN",1,"band reign"
"band","band","NOUN","Number=Sing","obl","evil","evil","ADJ",3,"band evil"
"band","band","NOUN","Number=Sing","nsubj","maiden","maiden","NOUN",3,"band maiden"
"bands","band","NOUN","Number=Plur","obl","laid","lay","ADJ",1,"band lay"
"band","band","NOUN","Number=Sing","obj","like","like","VERB",306,"band like"
"bands","band","NOUN","Number=Plur","nmod","range","range","NOUN",1,"band range"
"bands","band","NOUN","Number=Plur","nsubj","gave","give","VERB",1,"band give"
"bands","band","NOUN","Number=Plur","obl","meet","meet","VERB",1,"band meet"
"band","band","NOUN","Number=Sing","obj","fucking","fucking","VERB",11,"band fucking"
"band","band","NOUN","Number=Sing","nmod","confines","confines","NOUN",1,"band confines"
"bands","band","NOUN","Number=Plur","obl","hanging","hang","VERB",3,"band hang"
"band","band","NOUN","Number=Sing","nmod","symbol","symbol","NOUN",2,"band symbol"
"bands","band","NOUN","Number=Plur","obj","signed","sign","VERB",6,"band sign"
"bands","band","NOUN","Number=Plur","nmod","way","way","NOUN",7,"band way"
"art","art","NOUN","Number=Sing","nsubj","reflection","reflection","NOUN",23,"art reflection"
"bands","band","NOUN","Number=Plur","nsubj","real","real","ADJ",10,"band real"
"bands","band","NOUN","Number=Plur","nsubj","thing","thing","NOUN",9,"band thing"
"band","band","NOUN","Number=Sing","nsubj","trying","try","VERB",24,"band try"
"band","band","NOUN","Number=Sing","nsubj","corpse","corpse","NOUN",2,"band corpse"
"band","band","NOUN","Number=Sing","nmod","lyrics","lyric","NOUN",7,"band lyric"
"art","art","NOUN","Number=Sing","obl","expressed","express","VERB",10,"art express"
"band","band","NOUN","Number=Sing","nsubj","becomes","become","VERB",5,"band become"
"bands","band","NOUN","Number=Plur","obj","investigate","investigate","VERB",1,"band investigate"
"bands","band","NOUN","Number=Plur","obl","battle","battle","NOUN",1,"band battle"
"bands","band","NOUN","Number=Plur","obl","left","leave","VERB",1,"band leave"
"bands","band","NOUN","Number=Plur","nsubj","fall","fall","VERB",1,"band fall"
"bands","band","NOUN","Number=Plur","nsubj","engendered","engender","VERB",1,"band engender"
"band","band","NOUN","Number=Sing","nsubj","sabbath","sabbath","NOUN",1,"band sabbath"
"bands","band","NOUN","Number=Plur","obj","makes","make","VERB",2,"band make"
"bands","band","NOUN","Number=Plur","nmod","sister","sister","NOUN",1,"band sister"
"concerts","concert","NOUN","Number=Plur","nmod","backstage","backstage","NOUN",1,"concert backstage"
"bands","band","NOUN","Number=Plur","obl","partying","party","VERB",1,"band party"
"band","band","NOUN","Number=Sing","obj","carry","carry","VERB",5,"band carry"
"band","band","NOUN","Number=Sing","obl","links","link","VERB",1,"band link"
"band","band","NOUN","Number=Sing","obl","introduced","introduce","VERB",3,"band introduce"
"bands","band","NOUN","Number=Plur","nsubj","chosen","chosen","NOUN",1,"band chosen"
"band","band","NOUN","Number=Sing","nsubj","tries","try","VERB",13,"band try"
"band","band","NOUN","Number=Sing","obl","live","live","ADJ",1,"band live"
"bands","band","NOUN","Number=Plur","obj","coming","come","VERB",10,"band come"
"concert","concert","NOUN","Number=Sing","nsubj","amazing","amazing","ADJ",10,"concert amazing"
"concert","concert","NOUN","Number=Sing","obl","meeting","meet","VERB",5,"concert meet"
"concert","concert","NOUN","Number=Sing","obl","stuck","stuck","ADJ",4,"concert stuck"
"art","art","NOUN","Number=Sing","nsubj","paintings","painting","NOUN",2,"art painting"
"art","art","NOUN","Number=Sing","nsubj","doing","do","VERB",6,"art do"
"band","band","NOUN","Number=Sing","obl","come","come","VERB",92,"band come"
"art","art","NOUN","Number=Sing","obl","depends","depend","VERB",1,"art depend"
"band","band","NOUN","Number=Sing","obj","left","leave","VERB",227,"band leave"
"bands","band","NOUN","Number=Plur","obl","danced","dance","VERB",1,"band dance"
"band","band","NOUN","Number=Sing","obj","track","track","VERB",29,"band track"
"band","band","NOUN","Number=Sing","nsubj","started","start","VERB",102,"band start"
"band","band","NOUN","Number=Sing","obj","rocking","rock","VERB",2,"band rock"
"radio","radio","NOUN","Number=Sing","obl","playing","playing","VERB",3,"radio playing"
"band","band","NOUN","Number=Sing","obj","break","break","VERB",98,"band break"
"band","band","NOUN","Number=Sing","obl","seem","seem","VERB",5,"band seem"
"radio","radio","NOUN","Number=Sing","obj","better","better","ADJ",2,"radio better"
"band","band","NOUN","Number=Sing","obj","miss","miss","VERB",43,"band miss"
"band","band","NOUN","Number=Sing","nmod","tape","tape","NOUN",30,"band tape"
"band","band","NOUN","Number=Sing","obl","cared","care","VERB",4,"band care"
"band","band","NOUN","Number=Sing","obj","remember","remember","VERB",54,"band remember"
"band","band","NOUN","Number=Sing","obl","gotten","get","VERB",12,"band get"
"radio","radio","NOUN","Number=Sing","nsubj","field","field","NOUN",1,"radio field"
"radio","radio","NOUN","Number=Sing","nmod","flass","flass","NOUN",4,"radio flass"
"radio","radio","NOUN","Number=Sing","obl","crane","crane","ADJ",3,"radio crane"
"radio","radio","NOUN","Number=Sing","nmod","crane","crane","NOUN",13,"radio crane"
"radio","radio","NOUN","Number=Sing","obl","recognise","recognise","VERB",5,"radio recognise"
