"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"stance","stance","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art stance"
"series","series","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio series"
"backround","backround","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio backround"
"grand","grand","ADJ","Degree=Pos","amod","concert","concert","NOUN",17,"concert grand"
"sanatorium","sanatorium","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert sanatorium"
"damned","damned","ADJ","Degree=Pos","amod","concert","concert","NOUN",1,"concert damned"
"enthusiasm","enthusiasm","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert enthusiasm"
"whole","whole","ADJ","Degree=Pos","amod","concert","concert","NOUN",64,"concert whole"
"knight","knight","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art knight"
"rustlers","rustler","NOUN","Number=Plur","nmod","band","band","NOUN",11,"band rustler"
"lon","lon","NOUN","Number=Sing","nsubj","radio","radio","NOUN",1,"radio lon"
"maiden","maiden","ADJ","Degree=Pos","amod","concert","concert","NOUN",7,"concert maiden"
"country","country","NOUN","Number=Sing","nmod","concert","concert","NOUN",8,"concert country"
"magnificent","magnificent","ADJ","Degree=Pos","amod","concert","concert","NOUN",13,"concert magnificent"
"hall","hall","NOUN","Number=Sing","obl","concert","concert","NOUN",2,"concert hall"
"newest","newest","ADJ","Degree=Sup","amod","radio","radio","NOUN",2,"radio newest"
"come","come","VERB","Mood=Imp|VerbForm=Fin","nmod","radio","radio","NOUN",1,"radio come"
"perry","perry","NOUN","Number=Sing","nsubj","art","art","NOUN",1,"art perry"
"party","party","NOUN","Number=Sing","nmod","band","band","NOUN",5,"band party"
"board","board","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band board"
"intact","intact","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band intact"
"robert","robert","NOUN","Number=Sing","nmod","concert","concert","NOUN",3,"concert robert"
"chattering","chatter","VERB","VerbForm=Ger","amod","band","band","NOUN",2,"band chatter"
"magnani","magnani","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art magnani"
"murder","murder","NOUN","Number=Sing","nsubj","art","art","NOUN",100,"art murder"
"seven","seven","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",4,"art seven"
"call","call","NOUN","Number=Sing","obj","radio","radio","VERB",4,"radio call"
"rogues","rogue","NOUN","Number=Plur","nmod","band","band","NOUN",22,"band rogue"
"living","live","NOUN","Number=Sing","nsubj","art","art","NOUN",2,"art live"
"little","little","ADJ","Degree=Pos","amod","bands","band","NOUN",15,"band little"
"oompah","oompah","ADJ","Degree=Pos","amod","bands","band","NOUN",9,"band oompah"
"radio","radio","NOUN","Number=Sing","nmod","concert","concert","NOUN",9,"concert radio"
"kursalon","kursalon","NOUN","Number=Sing","nmod","concert","concert","NOUN",4,"concert kursalon"
"vien","vien","NOUN","Number=Sing","nmod","concerts","concert","NOUN",7,"concert vien"
"others","other","NOUN","Number=Plur","nmod","concert","concert","NOUN",7,"concert other"
"co","co","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert co"
"corso","corso","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert corso"
"fishing","fishing","NOUN","Number=Sing","nsubj","art","art","NOUN",2,"art fishing"
"beautiful","beautiful","ADJ","Degree=Pos","amod","band","band","NOUN",7,"band beautiful"
"dance","dance","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio dance"
"protest","protest","NOUN","Number=Sing","obl","banding","band","VERB",1,"band protest"
"calling","call","VERB","VerbForm=Ger","amod","radio","radio","NOUN",3,"radio call"
"neon","neon","ADJ","Degree=Pos","amod","art","art","NOUN",3,"art neon"
"german","german","ADJ","Degree=Pos","amod","art","art","NOUN",59,"art german"
"actors","actor","NOUN","Number=Plur","nmod","art","art","NOUN",2,"art actor"
"underground","underground","NOUN","Number=Sing","nmod","band","band","NOUN",15,"band underground"
"war","war","NOUN","Number=Sing","nmod","band","band","NOUN",15,"band war"
"ttle","tle","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band tle"
"antique","antique","ADJ","Degree=Pos","amod","art","art","NOUN",22,"art antique"
"nihilist","nihilist","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band nihilist"
"love","love","NOUN","Number=Sing","nmod","arts","art","NOUN",20,"art love"
"vey","vey","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art vey"
"human","human","ADJ","Degree=Pos","amod","arts","art","NOUN",4,"art human"
"abe","abe","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art abe"
"important","important","ADJ","Degree=Pos","amod","art","art","NOUN",36,"art important"
"fancy","fancy","ADJ","Degree=Pos","amod","art","art","NOUN",50,"art fancy"
"while","while","NOUN","Number=Sing","obl","radio","radio","NOUN",4,"radio while"
"tree","tree","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band tree"
"mexican","mexican","ADJ","Degree=Pos","amod","art","art","NOUN",12,"art mexican"
"free","free","ADJ","Degree=Pos","amod","concerts","concert","NOUN",21,"concert free"
"place","place","NOUN","Number=Sing","nmod","radio","radio","NOUN",29,"radio place"
"hot","hot","ADJ","Degree=Pos","amod","band","band","NOUN",87,"band hot"
"med","m","VERB","Tense=Past|VerbForm=Part","amod","band","band","NOUN",9,"band m"
"artists","artist","NOUN","Number=Plur","nmod","art","art","NOUN",17,"art artist"
"mary","mary","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art mary"
"plastic","plastic","ADJ","Degree=Pos","amod","art","art","NOUN",9,"art plastic"
"lyrical","lyrical","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art lyrical"
"hall","hall","NOUN","Number=Sing","obj","radio","radio","VERB",6,"radio hall"
"wednesday","wednesday","NOUN","Number=Sing","nmod","concert","concert","NOUN",7,"concert wednesday"
"speeches","speech","NOUN","Number=Plur","nmod","radio","radio","NOUN",1,"radio speech"
"extra","extra","ADJ","Degree=Pos","amod","radio","radio","NOUN",4,"radio extra"
"commercial","commercial","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art commercial"
"hypnotism","hypnotism","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art hypnotism"
"lines","line","NOUN","Number=Plur","nmod","bands","band","NOUN",1,"band line"
"evening","evening","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert evening"
"ready","ready","ADJ","Degree=Pos","amod","radio","radio","NOUN",6,"radio ready"
"length","length","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art length"
"sioux","sioux","NOUN","Number=Sing","nmod","band","band","NOUN",11,"band sioux"
"fashion","fashion","NOUN","Number=Sing","nmod","art","art","NOUN",11,"art fashion"
"gardens","garden","NOUN","Number=Plur","nmod","concert","concert","NOUN",6,"concert garden"
"battalion","battalion","NOUN","Number=Sing","obj","radioed","radio","VERB",3,"radio battalion"
"antenna","antenna","NOUN","Number=Sing","nmod","radio","radio","NOUN",5,"radio antenna"
"abstract","abstract","ADJ","Degree=Sup","amod","art","art","NOUN",20,"art abstract"
"nice","nice","ADJ","Degree=Pos","amod","band","band","NOUN",51,"band nice"
"joey","joey","NOUN","Number=Sing","nsubj","band","band","NOUN",4,"band joey"
"mysterious","mysterious","ADJ","Degree=Pos","amod","radio","radio","NOUN",4,"radio mysterious"
"mars","mar","NOUN","Number=Plur","nmod","radio","radio","NOUN",1,"radio mar"
"holy","holy","ADJ","Degree=Pos","amod","bands","band","NOUN",4,"band holy"
"villainous","villainous","ADJ","Degree=Pos","amod","band","band","NOUN",4,"band villainous"
"banquet","banquet","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band banquet"
"circus","circus","ADJ","Degree=Pos|Typo=Yes","amod","band","band","NOUN",6,"band circus"
"universal","universal","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art universal"
"millet","millet","NOUN","Number=Sing","nsubj","art","art","NOUN",5,"art millet"
"business","business","NOUN","Number=Sing","nmod","art","art","NOUN",78,"art business"
"whit","whin","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art whin"
"invisibility","invisibility","NOUN","Number=Sing","nmod","art","art","NOUN",30,"art invisibility"
"ninja","ninja","NOUN","Number=Sing","nmod","art","art","NOUN",14,"art ninja"
"mysterious","mysterious","ADJ","Degree=Pos","amod","art","art","NOUN",46,"art mysterious"
"commoners","commoner","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band commoner"
"clean","clean","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band clean"
"professional","professional","ADJ","Degree=Pos","amod","radio","radio","NOUN",13,"radio professional"
"malcontents","malcontent","NOUN","Number=Plur","nmod","band","band","NOUN",3,"band malcontent"
"unregulated","unregulated","ADJ","Degree=Pos","amod","radio","radio","NOUN",3,"radio unregulated"
"america","america","NOUN","Number=Sing","obj","radio","radio","VERB",3,"radio america"
"guys","guy","NOUN","Number=Plur","nmod","radio","radio","NOUN",2,"radio guy"
"truck","truck","NOUN","Number=Sing","nmod","radio","radio","NOUN",73,"radio truck"
"telephone","telephone","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art telephone"
"boat","boat","NOUN","Number=Sing","nmod","radios","radio","NOUN",3,"radio boat"
"boat","boat","NOUN","Number=Sing","nmod","radio","radio","NOUN",17,"radio boat"
"explored","explore","VERB","Tense=Past|VerbForm=Part","amod","radio","radio","NOUN",1,"radio explore"
"wonderful","wonderful","ADJ","Degree=Pos","amod","art","art","NOUN",33,"art wonderful"
"moustache","moustache","NOUN","Number=Sing","nsubj","art","art","NOUN",1,"art moustache"
"martian","martian","ADJ","Degree=Pos","amod","radio","radio","NOUN",1,"radio martian"
"kong","kong","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band kong"
"shack","shack","NOUN","Number=Sing","obj","radio","radio","VERB",4,"radio shack"
"istatic","istatic","ADJ","Degree=Pos","amod","radio","radio","NOUN",1,"radio istatic"
"activists","activist","NOUN","Number=Plur","obl","band","band","VERB",1,"band activist"
"submarine","submarine","NOUN","Number=Sing","obl","banding","band","VERB",1,"band submarine"
"more","more","ADJ","Degree=Pos","amod","art","art","NOUN",5,"art more"
"imitate","imitate","ADJ","Degree=Pos","amod","art","art","NOUN",30,"art imitate"
"wrist","wrist","ADJ","Degree=Sup","amod","radio","radio","NOUN",1,"radio wrist"
"last","last","ADJ","Degree=Pos","amod","radio","radio","NOUN",34,"radio last"
"affordable","affordable","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art affordable"
"ecole","ecole","ADJ","Degree=Pos","amod","arts","art","NOUN",5,"art ecole"
"friendship","friendship","NOUN","Number=Sing","nsubj","banding","band","VERB",1,"band friendship"
"lovely","lovely","ADJ","Degree=Pos","amod","band","band","NOUN",5,"band lovely"
"luck","luck","NOUN","Number=Sing","nsubj","art","art","NOUN",19,"art luck"
"copper","copper","NOUN","Number=Sing","nmod","bands","band","NOUN",5,"band copper"
"holy","holy","ADJ","Degree=Pos","amod","art","art","NOUN",6,"art holy"
"scarlett","scarlett","ADJ","Degree=Sup","amod","bands","band","NOUN",2,"band scarlett"
"deduction","deduction","NOUN","Number=Sing","nmod","art","art","NOUN",10,"art deduction"
"'it","'it","NOUN","Number=Sing","nsubj","art","art","NOUN",2,"art 'it"
"snap","snap","NOUN","Number=Sing","nsubj","band","band","NOUN",3,"band snap"
"large","large","ADJ","Degree=Pos","amod","radio","radio","NOUN",10,"radio large"
"conceal","conceal","ADJ","Degree=Pos","amod","art","art","NOUN",4,"art conceal"
"face","face","NOUN","Number=Sing","nsubj","band","band","NOUN",1,"band face"
"italian","italian","ADJ","Degree=Pos","amod","radio","radio","NOUN",39,"radio italian"
"upper","upper","ADJ","Degree=Pos","amod","band","band","NOUN",23,"band upper"
"spread","spread","NOUN","Number=Sing","nsubj","band","band","NOUN",3,"band spread"
"torpedoes","torpedoe","NOUN","Number=Plur","nmod","concert","concert","NOUN",5,"concert torpedoe"
"boston","boston","NOUN","Number=Sing","nmod","bands","band","NOUN",2,"band boston"
"finest","finest","ADJ","Degree=Sup","amod","bands","band","NOUN",2,"band finest"
"infernal","infernal","ADJ","Degree=Pos","amod","radio","radio","NOUN",2,"radio infernal"
"beauty","beauty","NOUN","Number=Sing","nsubj","art","art","NOUN",21,"art beauty"
"free","free","ADJ","Degree=Pos","amod","art","art","NOUN",20,"art free"
"thedeal","thedeal","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art thedeal"
"reunion","reunion","NOUN","Number=Sing","obl","art","art","NOUN",2,"art reunion"
"sounds","sound","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band sound"
"rzeszów","rzeszów","NOUN","Number=Sing","nmod","band","band","NOUN",5,"band rzeszów"
"show","show","NOUN","Number=Sing","obl","radio","radio","NOUN",1,"radio show"
"studying","study","VERB","VerbForm=Ger","amod","art","art","NOUN",10,"art study"
"sacrifice","sacrifice","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art sacrifice"
"book","book","NOUN","Number=Sing","nmod","arts","art","NOUN",2,"art book"
"radioactive","radioactive","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band radioactive"
"world","world","NOUN","Number=Sing","nsubj","radio","radio","NOUN",1,"radio world"
"klux","klux","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band klux"
"ifficult","ifficult","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art ifficult"
"filling","filling","NOUN","Number=Sing","nsubj","radio","radio","NOUN",3,"radio filling"
"beach","beach","NOUN","Number=Sing","obl","concert","concert","NOUN",4,"concert beach"
"tow","tow","NOUN","Number=Sing","obl","radio","radio","VERB",5,"radio tow"
"part","part","NOUN","Number=Sing","nsubj","art","art","NOUN",3,"art part"
"objed","objed","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art objed"
"transporting","transport","VERB","VerbForm=Ger","amod","art","art","NOUN",1,"art transport"
"alabama","alabama","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert alabama"
"integrated","integrate","ADJ","Degree=Pos","amod","concert","concert","NOUN",1,"concert integrate"
"winters","winter","NOUN","Number=Plur","nmod","concert","concert","NOUN",1,"concert winter"
"splendid","splendid","VERB","Tense=Past|VerbForm=Part","amod","concert","concert","NOUN",2,"concert splendid"
"confederate","confederate","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band confederate"
"directions","direction","NOUN","Number=Plur","nmod","bands","band","NOUN",2,"band direction"
"skirmishers","skirmisher","NOUN","Number=Plur","nmod","band","band","NOUN",2,"band skirmisher"
"worshipful","worshipful","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band worshipful"
"devoted","devoted","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band devoted"
"cavalry","cavalry","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band cavalry"
"censoring","censoring","NOUN","Number=Sing","nsubj","art","art","NOUN",1,"art censoring"
"black","black","ADJ","Degree=Pos","amod","radio","radio","NOUN",14,"radio black"
"metallic","metallic","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band metallic"
"ball","ball","NOUN","Number=Sing","nmod","art","art","NOUN",4,"art ball"
"hoverball","hoverball","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art hoverball"
"outlaws","outlaw","NOUN","Number=Plur","nmod","band","band","NOUN",92,"band outlaw"
"hillbilly","hillbilly","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band hillbilly"
"dance","dance","NOUN","Number=Sing","nmod","band","band","NOUN",5,"band dance"
"swell","swell","ADJ","Degree=Pos","amod","band","band","NOUN",15,"band swell"
"built","build","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",1,"art build"
"lives","life","NOUN","Number=Plur","nmod","art","art","NOUN",6,"art life"
"performance","performance","NOUN","Number=Sing","nsubj","art","art","NOUN",17,"art performance"
"runners","runner","NOUN","Number=Plur","nmod","band","band","NOUN",2,"band runner"
"bunker","bunker","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio bunker"
"maggie","maggie","NOUN","Number=Sing","obl","radioed","radio","VERB",1,"radio maggie"
"-management","-management","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art -management"
"grateful","grateful","ADJ","Degree=Pos","amod","concert","concert","NOUN",91,"concert grateful"
"europe","europe","NOUN","Number=Sing","obj","radio","radio","VERB",16,"radio europe"
"mystic","mystic","ADJ","Degree=Pos","amod","art","art","NOUN",10,"art mystic"
"invincible","invincible","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art invincible"
"california","california","NOUN","Number=Sing","nmod","radio","radio","NOUN",2,"radio california"
"perth","perth","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band perth"
"brother","brother","NOUN","Number=Sing","obl","band","band","VERB",3,"band brother"
"room","room","NOUN","Number=Sing","nmod","art","art","NOUN",7,"art room"
"splattered","splatter","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",1,"art splatter"
"noble","noble","ADJ","Degree=Pos","amod","band","band","NOUN",6,"band noble"
"heroes","hero","NOUN","Number=Plur","nmod","band","band","NOUN",10,"band hero"
"units","unit","NOUN","Number=Plur","obj","radio","radio","NOUN",4,"radio unit"
"cruel","cruel","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band cruel"
"envious","envious","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band envious"
"primetime","primetime","VERB","Tense=Past|VerbForm=Part","amod","radio","radio","NOUN",7,"radio primetime"
"crystal","crystal","ADJ","Degree=Pos","amod","radio","radio","NOUN",32,"radio crystal"
